Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
DD5652001K,Municipality,KING FARM BLVD,RESERVE CHAMPION DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,FOGGY,WET,NO CONTROLS,25,39.11288694,-77.1737255,2022-10-25,08:02:00,2022,10,25
DD56460027,Municipality,N WASHINGTON ST,DAWSON AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.072211,-77.13295,2022-09-17,10:15:00,2022,9,17
DD55200011,Maryland (State),VEIRS MILL RD,BROADWOOD DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.0769781,-77.1259553,2022-07-05,08:15:00,2022,7,5
MCP23510042,County,TWINBROOK PKWY,PIER DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,OTHER,35,39.06916,-77.11391167,2021-04-04,12:24:00,2021,4,4
MCP1227001F,Maryland (State),ROCKVILLE PIKE,CONGRESSIONAL LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.06429606,-77.12634225,2021-09-19,12:22:00,2021,9,19
MCP2394004B,Municipality,REDLAND BLVD,ELMCROFT BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.11510833,-77.16811833,2021-03-19,11:30:00,2021,3,19
DD5607003S,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,FLASHING TRAFFIC SIGNAL,40,39.07448827,-77.13559303,2022-02-07,02:15:00,2022,2,7
DD561500DD,Maryland (State),W MONTGOMERY AVE,NELSON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.08610135,-77.17057048,2022-11-05,12:30:00,2022,11,5
MCP1433003W,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05768333,-77.120235,2022-03-05,16:50:00,2022,3,5
MCP242500HL,Maryland (State),VEIRS MILL RD,GAIL AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,35,39.04924667,-77.07060333,2022-09-01,15:25:00,2022,9,1
DD56530002,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.10345817,-77.156152,2021-10-26,12:26:00,2021,10,26
MCP2339006Z,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07428995,-77.11388005,2022-04-12,16:41:00,2022,4,12
DD56430016,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.0746022,-77.13572083,2021-03-08,14:26:00,2021,3,8
MCP2726006V,County,SOUTHLAWN LA,SOUTHLAWN CT,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.10297019,-77.13544097,2022-06-04,10:29:00,2022,6,4
DD56520022,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.0908432,-77.15273981,2022-12-20,14:45:00,2022,12,20
DD5575002B,Municipality,PINNEBERG AVE,TWINBROOK PKWY,OTHER,ROCKVILLE,CLEAR,DRY,,25,39.07803993,-77.1137021,2022-08-04,04:20:00,2022,8,4
DD5502006J,Municipality,BROADWOOD DR,FARR RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07405889,-77.12764519,2022-06-04,08:25:00,2022,6,4
MCP21080016,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,25,39.07444333,-77.13556167,2021-03-18,05:15:00,2021,3,18
DD5502005X,Municipality,ROCKLAND RD,HALSEY RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.07023333,-77.12294833,2021-05-27,09:15:00,2021,5,27
DD5595009X,Municipality,N WASHINGTON ST,MARTINS LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.089775,-77.154,2021-09-07,18:50:00,2021,9,7
DD5642002H,Maryland (State),W MONTGOMERY AVE,W GUDE DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,WET,TRAFFIC SIGNAL,40,39.10019967,-77.18482667,2021-12-18,15:03:00,2021,12,18
DD5583006X,Municipality,FIRST ST,TAFT ST,SINGLE VEHICLE,ROCKVILLE,SNOW,SNOW,,30,39.09374117,-77.1342185,2022-01-07,03:24:00,2022,1,7
DD5647000L,County,CHAPMAN AVE,CHAPMAN AVE (BACK),SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.060782,-77.120897,2021-03-10,14:35:00,2021,3,10
DD55750023,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,UNKNOWN,ROCKVILLE,CLEAR,DRY,UNKNOWN,30,39.08564332,-77.16967188,2021-11-14,05:02:00,2021,11,14
DD5607003N,Maryland (State),W JEFFERSON ST,S WASHINGTON ST,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,35,39.08318805,-77.15290319,2021-11-18,22:15:00,2021,11,18
DD5651002K,Municipality,W GUDE DR,GAITHER RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10538509,-77.17103471,2022-12-03,15:00:00,2022,12,3
MCP3168004L,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09228833,-77.15330167,2022-09-08,17:06:00,2022,9,8
DD5653001Y,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,20,39.05881619,-77.12138646,2022-10-14,20:43:00,2022,10,14
DD56280046,Maryland (State),W MONTGOMERY AVE,NELSON ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08577679,-77.17064673,2021-06-23,09:59:00,2021,6,23
MCP2707002P,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11512167,-77.18535833,2022-11-02,09:45:00,2022,11,2
DD5612003G,Maryland (State),W MONTGOMERY AVE,RESEARCH BLVD,ANGLE MEETS LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.09081669,-77.17925361,2023-03-14,10:45:00,2023,3,14
DD56330070,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,5,39.07857759,-77.12995418,2022-04-13,13:00:00,2022,4,13
MCP2968004S,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,45,39.11568667,-77.1657,2023-04-07,09:56:00,2023,4,7
DD5603008V,Maryland (State),HUNGERFORD DR,BEALL AVE #2,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,30,39.08749379,-77.15022342,2021-07-08,15:15:00,2021,7,8
DD561500DH,Municipality,CHAPMAN AVE,TWINBROOK PKWY,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,25,39.05848032,-77.1186424,2022-11-09,17:30:00,2022,11,9
DD5653002C,Maryland (State),E JEFFERSON ST,MARYLAND AVE,HEAD ON LEFT TURN,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,30,39.0827017,-77.15114127,2023-06-29,19:04:00,2023,6,29
MCP2339007H,County,TWINBROOK PKWY,PIER DR,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.0711,-77.11373,2022-08-28,14:51:00,2022,8,28
DD5633006D,Municipality,BALTIMORE RD,S HORNERS LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.08428246,-77.1398939,2021-12-27,15:00:00,2021,12,27
DD5652002C,Municipality,N WASHINGTON ST,NO NAME,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.08805656,-77.15357798,2023-02-13,16:21:00,2023,2,13
MCP21950059,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.10437667,-77.15703167,2022-10-17,12:55:00,2022,10,17
MCP2087003V,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.08949,-77.178185,2021-08-02,15:55:00,2021,8,2
DD559500D5,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.085504,-77.148488,2023-04-16,14:25:00,2023,4,16
DD5641001T,Municipality,MONROE ST,BIG OAK CT,SAME DIRECTION SIDESWIPE,ROCKVILLE,OTHER,,NO CONTROLS,30,39.07667846,-77.15210871,2021-02-09,20:24:00,2021,2,9
MCP1378011Q,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.055705,-77.149355,2022-07-25,15:39:00,2022,7,25
DD5641001R,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,SINGLE VEHICLE,ROCKVILLE,CLOUDY,WET,NO CONTROLS,35,39.09339948,-77.15322883,2021-01-26,15:30:00,2021,1,26
DD5583007S,Maryland (State),W MONTGOMERY AVE,RESEARCH BLVD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09112467,-77.179054,2022-12-17,06:05:00,2022,12,17
DD5645001F,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,,NO CONTROLS,35,39.07681475,-77.13921584,2021-10-05,07:39:00,2021,10,5
MCP32830016,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,OTHER,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.074115,-77.113655,2022-02-17,16:13:00,2022,2,17
DD5651002R,Maryland (State),E JEFFERSON ST,MARYLAND AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08276581,-77.1510148,2023-01-10,16:00:00,2023,1,10
DD5650000T,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09409788,-77.15326102,2021-10-14,13:18:00,2021,10,14
DD55020072,Municipality,MARCIA LA,RING ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07919358,-77.10945546,2023-02-19,13:23:00,2023,2,19
MCP2356002K,County,SHADY GROVE RD,GAITHER RD,SAME DIR BOTH LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.11740259,-77.18348974,2022-12-15,18:45:00,2022,12,15
DD56550005,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.06586607,-77.12723715,2022-04-04,17:27:00,2022,4,4
MCP23140023,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10503233,-77.190505,2023-03-28,21:11:00,2023,3,28
DD5649001W,Other Public Roadway,CRESTFIELD DR,KING FARM BLVD,OTHER,ROCKVILLE,,DRY,NO CONTROLS,25,39.113455,-77.172735,2022-02-21,12:04:00,2022,2,21
DD5604004B,Maryland (State),NORBECK RD,E GUDE DR,ANGLE MEETS LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,50,39.090284,-77.128972,2022-08-15,16:02:00,2022,8,15
DD55020075,Municipality,MANNAKEE ST,ANDERSON AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,PERSON,25,39.08684969,-77.16733954,2023-03-09,10:49:00,2023,3,9
DD56100076,Other Public Roadway,CRESTFIELD DR,KING FARM BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,YIELD SIGN,25,39.1065955,-77.1878331,2022-03-24,11:29:00,2022,3,24
DD56030099,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.23061833,-77.283255,2022-04-04,14:45:00,2022,4,4
DD56200083,Municipality,MANNAKEE ST,MARTINS LA,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.09335506,-77.1612476,2022-09-30,11:35:00,2022,9,30
DD559500D5,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.085504,-77.148488,2023-04-16,14:25:00,2023,4,16
DD5631004P,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07737717,-77.1235995,2023-01-17,22:00:00,2023,1,17
EJ7884002N,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11506997,-77.18539685,2021-08-19,20:59:00,2021,8,19
MCP2837004Q,Maryland (State),W MONTGOMERY AVE,W GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09962333,-77.18405333,2022-11-04,15:10:00,2022,11,4
DD5651002L,Municipality,MARYLAND AVE,MONUMENT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,30,39.07775587,-77.15852488,2022-12-08,09:50:00,2022,12,8
DD56460029,Maryland (State),NORBECK RD,FIRST ST SPUR,OTHER,ROCKVILLE,RAINING,WET,STOP SIGN,25,39.08711909,-77.13483406,2022-09-30,19:49:00,2022,9,30
DD5625004N,Maryland (State),W MONTGOMERY AVE,MANNAKEE ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,OTHER,35,39.085559,-77.167065,2021-01-11,20:15:00,2021,1,11
DD5620007Q,Maryland (State),W JEFFERSON ST,S ADAMS ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,35,39.07764885,-77.07080351,2022-08-23,11:15:00,2022,8,23
DD561500BV,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.07718419,-77.12365386,2021-12-23,13:00:00,2021,12,23
DD56280043,Maryland (State),FIRST ST,MAPLE AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,OTHER,30,39.08171667,-77.13734,2021-04-15,11:45:00,2021,4,15
MCP2314001C,Maryland (State),FALLS RD,WOOTTON PKWY,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.069403,-77.170577,2022-03-07,18:25:00,2022,3,7
MCP242500HK,Municipality,N HORNERS LA,SOUTHLAWN LA,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,STOP SIGN,30,39.093625,-77.1437,2022-07-25,14:42:00,2022,7,25
DD5633005N,Municipality,W GUDE DR,PICCARD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,,40,39.10312485,-77.17436728,2021-06-26,11:30:00,2021,6,26
MCP304800BD,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,0,38.9908075,-77.09806733,2023-07-03,15:15:00,2023,7,3
DD5603008T,Maryland (State),ROCKVILLE PIKE,MONROE PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08358038,-77.14697704,2021-06-19,16:35:00,2021,6,19
DD56680006,Municipality,E MONTGOMERY AVE,MARYLAND AVE,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,15,39.08410737,-77.15014302,2023-06-03,11:50:00,2023,6,3
DD5646002F,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07306591,-77.13410315,2022-10-28,20:59:00,2022,10,28
MCP1227001F,Maryland (State),ROCKVILLE PIKE,CONGRESSIONAL LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.06429606,-77.12634225,2021-09-19,12:22:00,2021,9,19
DD5665000K,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,ANGLE MEETS LEFT TURN,ROCKVILLE,RAINING,WET,NO CONTROLS,40,39.0699405,-77.13117772,2023-03-12,19:30:00,2023,3,12
DD5645001B,Municipality,MEADOW HALL DR,TWINBROOK PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0758218,-77.11137822,2021-09-27,08:55:00,2021,9,27
MCP102200G3,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.115945,-77.166985,2021-12-13,08:55:00,2021,12,13
MCP9419003J,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10324667,-77.15622667,2022-05-31,10:29:00,2022,5,31
DD5652001Z,Municipality,MONROE ST,E MIDDLE LA,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,15,39.08469,-77.14904,2022-12-18,16:02:00,2022,12,18
MCP229800Y4,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09412167,-77.15352,2021-09-07,19:24:00,2021,9,7
DD5635003M,Maryland (State),FREDERICK RD,KING FARM BLVD,OTHER,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,45,39.11712167,-77.1688005,2021-05-04,18:02:00,2021,5,4
MCP2016006X,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,,,40,39.05942,-77.12182467,2023-03-06,12:03:00,2023,3,6
DD5603009Q,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08735303,-77.1500002,2023-04-26,17:00:00,2023,4,26
DD5646002B,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,OTHER,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.07450998,-77.13567091,2022-10-02,18:10:00,2022,10,2
DD5652002C,Municipality,N WASHINGTON ST,NO NAME,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.08805656,-77.15357798,2023-02-13,16:21:00,2023,2,13
DD5502007B,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,WET,TRAFFIC SIGNAL,40,39.07716712,-77.12356723,2023-05-08,07:32:00,2023,5,8
MCP2354001M,County,MONTROSE RD,TOWER OAKS BLVD,SINGLE VEHICLE,ROCKVILLE,RAINING,WATER(STANDING/MOVING),,45,39.05578167,-77.15009833,2021-09-01,03:35:00,2021,9,1
DD56200072,Maryland (State),W MONTGOMERY AVE,NELSON ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,30,39.08578604,-77.17066136,2021-10-16,11:35:00,2021,10,16
DD5653001R,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,SINGLE VEHICLE,ROCKVILLE,CLOUDY,,TRAFFIC SIGNAL,35,39.09196708,-77.15330643,2022-05-14,03:10:00,2022,5,14
DD56440019,Municipality,FORDHAM ST,PITT PL,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.10497638,-77.16692939,2021-07-19,10:30:00,2021,7,19
DD5652000G,Maryland (State),NORBECK RD,E GUDE DR,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,50,39.09018867,-77.128729,2022-03-08,16:15:00,2022,3,8
DD56040044,Municipality,RITCHIE PKWY,BRICE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0738735,-77.144769,2022-03-08,15:17:00,2022,3,8
DD5652001T,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11729538,-77.16918106,2022-11-17,09:19:00,2022,11,17
MCP2394004M,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11381931,-77.18616761,2021-07-20,10:51:00,2021,7,20
DD5660000B,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11692183,-77.16845,2023-05-04,18:34:00,2023,5,4
DD5649000B,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,FLASHING TRAFFIC SIGNAL,45,39.07708461,-77.13956555,2021-02-03,10:55:00,2021,2,3
DD5638003Q,Municipality,WOOTTON PKWY,W EDMONSTON DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07039367,-77.14054083,2022-02-19,08:36:00,2022,2,19
DD5631003W,Municipality,WOODBURN RD,MAPLE AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.0812037,-77.1339111,2021-05-18,22:07:00,2021,5,18
DD561500BS,Maryland (State),ROCKVILLE PIKE,HALPINE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.06184093,-77.12406156,2021-12-16,13:20:00,2021,12,16
DD5652001B,Municipality,N WASHINGTON ST,WOOD LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.08606,-77.15302,2022-10-06,14:02:00,2022,10,6
DD5637002P,Maryland (State),HUNGERFORD DR,MANNAKEE ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.09507096,-77.15314131,2021-07-22,16:03:00,2021,7,22
DD5624004T,Maryland (State),VEIRS MILL RD,WOODBURN RD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.07913595,-77.13408584,2021-06-19,19:45:00,2021,6,19
MCP2401001L,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,40,39.11577833,-77.16628,2022-10-12,02:33:00,2022,10,12
MCP3123003J,Maryland (State),FREDERICK RD,REDLAND BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.11573118,-77.16657885,2022-03-02,08:48:00,2022,3,2
MCP2016005S,Municipality,WOOTTON PKWY,W EDMONSTON DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07037167,-77.14062,2021-12-12,06:54:00,2021,12,12
DD5633005Q,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.0785504,-77.13120613,2021-07-02,12:00:00,2021,7,2
MCP29310064,Municipality,MT VERNON PL,FLEET ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0780581,-77.1431328,2022-09-12,15:43:00,2022,9,12
DD5649002G,Municipality,CABIN JOHN PKWY,W LYNFIELD DR,OTHER,ROCKVILLE,,DRY,NO CONTROLS,25,39.0815741,-77.14566372,2022-09-03,07:45:00,2022,9,3
MCP2526002F,County,SHADY GROVE RD,BLACKWELL RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,FLASHING TRAFFIC SIGNAL,40,39.10076,-77.19177667,2022-12-12,01:19:00,2022,12,12
MCP30140039,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11265617,-77.162213,2021-12-17,19:57:00,2021,12,17
DD56480011,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0669011,-77.12831464,2022-09-22,16:17:00,2022,9,22
DD5624004X,Municipality,LOFSTRAND LA,TAFT ST,ANGLE MEETS LEFT TURN,ROCKVILLE,,DRY,NO CONTROLS,25,39.09356783,-77.1394583,2021-07-15,17:01:00,2021,7,15
MCP271700X7,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.06994533,-77.1690895,2022-12-27,17:30:00,2022,12,27
MCP2411009M,Municipality,TWINBROOK PKWY,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0756,-77.11133167,2022-11-26,11:05:00,2022,11,26
DD56280046,Maryland (State),W MONTGOMERY AVE,NELSON ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08577679,-77.17064673,2021-06-23,09:59:00,2021,6,23
MCP137800ZL,Municipality,TOWER OAKS BLVD,PRESERVE PKWY,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05965167,-77.15442667,2021-11-24,12:56:00,2021,11,24
MCP28160036,Municipality,COLLEGE PKWY,NELSON ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09637167,-77.16715167,2022-06-24,02:26:00,2022,6,24
DD56070044,Municipality,PARK RD,N STONESTREET AVE,SAME DIRECTION LEFT TURN,ROCKVILLE,,,TRAFFIC SIGNAL,30,39.085458,-77.14731783,2023-01-18,17:15:00,2023,1,18
MCP242500HL,Maryland (State),VEIRS MILL RD,GAIL AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,35,39.04924667,-77.07060333,2022-09-01,15:25:00,2022,9,1
DD5620006B,Maryland (State),W MONTGOMERY AVE,NELSON ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08386167,-77.15335333,2021-03-03,06:10:00,2021,3,3
